mode	index	buffer_index	buffer_count	sequence	kernel_timestamp_sec	kernel_timestamp_usec	kernel_timestamp_ns	timestamp_clock	timestamp_source	bytesused	flags_hex	dqbuf_return_monotonic_ns	wait_us	requeue_us	sequence_gap
1280x720-mjpg	1533	1	4	1533	144429	171143	144429171143000	monotonic	soe	155779	0x12001	144429203294322	31979	8	0
1280x720-mjpg	1534	2	4	1534	144429	203146	144429203146000	monotonic	soe	156116	0x12001	144429235357899	32036	10	0
1280x720-mjpg	1535	3	4	1535	144429	235189	144429235189000	monotonic	soe	155714	0x12001	144429271283524	35893	8	0
1280x720-mjpg	1536	0	4	1536	144429	271141	144429271141000	monotonic	soe	155928	0x12001	144429303295391	31986	9	0
1280x720-mjpg	1537	1	4	1537	144429	303146	144429303146000	monotonic	soe	155755	0x12001	144429335364717	32040	10	0
1280x720-mjpg	1538	2	4	1538	144429	335193	144429335193000	monotonic	soe	155993	0x12001	144429371289676	35893	7	0
1280x720-mjpg	1539	3	4	1539	144429	371144	144429371144000	monotonic	soe	155792	0x12001	144429403297168	31982	8	0
1280x720-mjpg	1540	0	4	1540	144429	403149	144429403149000	monotonic	soe	155831	0x12001	144429435365369	32040	9	0
1280x720-mjpg	1541	1	4	1541	144429	435193	144429435193000	monotonic	soe	155804	0x12001	144429471288370	35892	9	0
1280x720-mjpg	1542	2	4	1542	144429	471146	144429471146000	monotonic	soe	155607	0x12001	144429503305529	31991	7	0
1280x720-mjpg	1543	3	4	1543	144429	503148	144429503148000	monotonic	soe	155944	0x12001	144429535361105	32027	9	0
1280x720-mjpg	1544	0	4	1544	144429	535197	144429535197000	monotonic	soe	155806	0x12001	144429571285980	35895	7	0
1280x720-mjpg	1545	1	4	1545	144429	571146	144429571146000	monotonic	soe	155814	0x12001	144429603300972	31989	7	0
1280x720-mjpg	1546	2	4	1546	144429	603150	144429603150000	monotonic	soe	155854	0x12001	144429635367715	32040	9	0
1280x720-mjpg	1547	3	4	1547	144429	635198	144429635198000	monotonic	soe	155561	0x12001	144429671290465	35892	8	0
1280x720-mjpg	1548	0	4	1548	144429	671147	144429671147000	monotonic	soe	155246	0x12001	144429703303874	31987	8	0
1280x720-mjpg	1549	1	4	1549	144429	703151	144429703151000	monotonic	soe	155958	0x12001	144429735358242	32027	9	0
1280x720-mjpg	1550	2	4	1550	144429	735194	144429735194000	monotonic	soe	155716	0x12001	144429771294201	35906	7	0
1280x720-mjpg	1551	3	4	1551	144429	771148	144429771148000	monotonic	soe	155914	0x12001	144429803310485	31990	9	0
1280x720-mjpg	1552	0	4	1552	144429	803152	144429803152000	monotonic	soe	155698	0x12001	144429835362561	31985	9	0
1280x720-mjpg	1553	1	4	1553	144429	835196	144429835196000	monotonic	soe	155697	0x12001	144429871292686	35902	7	0
1280x720-mjpg	1554	2	4	1554	144429	871149	144429871149000	monotonic	soe	155801	0x12001	144429903305720	31988	8	0
1280x720-mjpg	1555	3	4	1555	144429	903155	144429903155000	monotonic	soe	156253	0x12001	144429935357421	32025	8	0
1280x720-mjpg	1556	0	4	1556	144429	935200	144429935200000	monotonic	soe	155780	0x12001	144429971369131	35984	12	0
1280x720-mjpg	1557	1	4	1557	144429	971161	144429971161000	monotonic	soe	155793	0x12001	144430003386915	31979	12	0
1280x720-mjpg	1558	2	4	1558	144430	3167	144430003167000	monotonic	soe	155782	0x12001	144430035386323	31963	12	0
1280x720-mjpg	1559	3	4	1559	144430	35200	144430035200000	monotonic	soe	155805	0x12001	144430071300824	35874	9	0
1280x720-mjpg	1560	0	4	1560	144430	71152	144430071152000	monotonic	soe	156044	0x12001	144430103309816	31981	9	0
1280x720-mjpg	1561	1	4	1561	144430	103156	144430103156000	monotonic	soe	155574	0x12001	144430135395559	32057	11	0
1280x720-mjpg	1562	2	4	1562	144430	135205	144430135205000	monotonic	soe	155832	0x12001	144430171307226	35874	10	0
1280x720-mjpg	1563	3	4	1563	144430	171153	144430171153000	monotonic	soe	156241	0x12001	144430203315009	31974	8	0
1280x720-mjpg	1564	0	4	1564	144430	203157	144430203157000	monotonic	soe	156064	0x12001	144430235363294	32020	8	0
1280x720-mjpg	1565	1	4	1565	144430	235202	144430235202000	monotonic	soe	155979	0x12001	144430271298878	35907	9	0
1280x720-mjpg	1566	2	4	1566	144430	271154	144430271154000	monotonic	soe	155718	0x12001	144430303312411	31983	9	0
1280x720-mjpg	1567	3	4	1567	144430	303159	144430303159000	monotonic	soe	156095	0x12001	144430335373487	32032	9	0
1280x720-mjpg	1568	0	4	1568	144430	335204	144430335204000	monotonic	soe	156137	0x12001	144430371300863	35896	9	0
1280x720-mjpg	1569	1	4	1569	144430	371156	144430371156000	monotonic	soe	156297	0x12001	144430403309897	31977	7	0
1280x720-mjpg	1570	2	4	1570	144430	403161	144430403161000	monotonic	soe	155957	0x12001	144430435365431	32029	8	0
1280x720-mjpg	1571	3	4	1571	144430	435206	144430435206000	monotonic	soe	155830	0x12001	144430471299807	35905	9	0
1280x720-mjpg	1572	0	4	1572	144430	471157	144430471157000	monotonic	soe	155973	0x12001	144430503310590	31978	8	0
1280x720-mjpg	1573	1	4	1573	144430	503162	144430503162000	monotonic	soe	156100	0x12001	144430535368875	32033	9	0
1280x720-mjpg	1574	2	4	1574	144430	535206	144430535206000	monotonic	soe	155920	0x12001	144430571309292	35910	9	0
1280x720-mjpg	1575	3	4	1575	144430	571158	144430571158000	monotonic	soe	155903	0x12001	144430603324617	31983	8	0
1280x720-mjpg	1576	0	4	1576	144430	603165	144430603165000	monotonic	soe	156079	0x12001	144430635335776	31981	9	0
1280x720-mjpg	1577	1	4	1577	144430	635168	144430635168000	monotonic	soe	155977	0x12001	144430671306361	35940	7	0
1280x720-mjpg	1578	2	4	1578	144430	671160	144430671160000	monotonic	soe	155971	0x12001	144430703317436	31985	9	0
1280x720-mjpg	1579	3	4	1579	144430	703164	144430703164000	monotonic	soe	156104	0x12001	144430735335886	31990	8	0
1280x720-mjpg	1580	0	4	1580	144430	735168	144430735168000	monotonic	soe	156093	0x12001	144430771305387	35942	8	0
1280x720-mjpg	1581	1	4	1581	144430	771161	144430771161000	monotonic	soe	155898	0x12001	144430803333088	31998	11	0
1280x720-mjpg	1582	2	4	1582	144430	803166	144430803166000	monotonic	soe	156189	0x12001	144430835334663	31966	9	0
1280x720-mjpg	1583	3	4	1583	144430	835170	144430835170000	monotonic	soe	155753	0x12001	144430871309123	35945	7	0
1280x720-mjpg	1584	0	4	1584	144430	871162	144430871162000	monotonic	soe	155781	0x12001	144430903320073	31983	9	0
1280x720-mjpg	1585	1	4	1585	144430	903166	144430903166000	monotonic	soe	155810	0x12001	144430935338649	31988	9	0
1280x720-mjpg	1586	2	4	1586	144430	935171	144430935171000	monotonic	soe	155967	0x12001	144430971313025	35946	7	0
1280x720-mjpg	1587	3	4	1587	144430	971163	144430971163000	monotonic	soe	156042	0x12001	144431003328434	31987	11	0
1280x720-mjpg	1588	0	4	1588	144431	3168	144431003168000	monotonic	soe	155820	0x12001	144431035335301	31969	10	0
1280x720-mjpg	1589	1	4	1589	144431	35173	144431035173000	monotonic	soe	156024	0x12001	144431071306552	35942	8	0
1280x720-mjpg	1590	2	4	1590	144431	71165	144431071165000	monotonic	soe	156001	0x12001	144431103328752	31994	9	0
1280x720-mjpg	1591	3	4	1591	144431	103169	144431103169000	monotonic	soe	155817	0x12001	144431135334411	31974	8	0
1280x720-mjpg	1592	0	4	1592	144431	135174	144431135174000	monotonic	soe	155766	0x12001	144431171303537	35938	8	0
1280x720-mjpg	1593	1	4	1593	144431	171165	144431171165000	monotonic	soe	155665	0x12001	144431203325446	31957	10	0
1280x720-mjpg	1594	2	4	1594	144431	203171	144431203171000	monotonic	soe	155728	0x12001	144431235330938	31973	8	0
1280x720-mjpg	1595	3	4	1595	144431	235175	144431235175000	monotonic	soe	155966	0x12001	144431271311272	35953	8	0
1280x720-mjpg	1596	0	4	1596	144431	271167	144431271167000	monotonic	soe	155684	0x12001	144431303323848	31983	9	0
1280x720-mjpg	1597	1	4	1597	144431	303171	144431303171000	monotonic	soe	155763	0x12001	144431335337965	31983	9	0
1280x720-mjpg	1598	2	4	1598	144431	335175	144431335175000	monotonic	soe	156348	0x12001	144431371314341	35947	9	0
1280x720-mjpg	1599	3	4	1599	144431	371169	144431371169000	monotonic	soe	155533	0x12001	144431403330750	31986	7	0
1280x720-mjpg	1600	0	4	1600	144431	403173	144431403173000	monotonic	soe	155914	0x12001	144431435345450	31987	8	0
1280x720-mjpg	1601	1	4	1601	144431	435177	144431435177000	monotonic	soe	156515	0x12001	144431471315660	35942	8	0
1280x720-mjpg	1602	2	4	1602	144431	471170	144431471170000	monotonic	soe	155776	0x12001	144431503330068	31987	8	0
1280x720-mjpg	1603	3	4	1603	144431	503173	144431503173000	monotonic	soe	156040	0x12001	144431535342561	31982	8	0
1280x720-mjpg	1604	0	4	1604	144431	535178	144431535178000	monotonic	soe	155876	0x12001	144431571313312	35941	7	0
1280x720-mjpg	1605	1	4	1605	144431	571171	144431571171000	monotonic	soe	155739	0x12001	144431603329470	31989	8	0
1280x720-mjpg	1606	2	4	1606	144431	603175	144431603175000	monotonic	soe	155857	0x12001	144431635340546	31982	7	0
1280x720-mjpg	1607	3	4	1607	144431	635179	144431635179000	monotonic	soe	155652	0x12001	144431671311922	35944	7	0
1280x720-mjpg	1608	0	4	1608	144431	671173	144431671173000	monotonic	soe	155615	0x12001	144431703323039	31986	8	0
1280x720-mjpg	1609	1	4	1609	144431	703176	144431703176000	monotonic	soe	155762	0x12001	144431735346531	31997	9	0
1280x720-mjpg	1610	2	4	1610	144431	735181	144431735181000	monotonic	soe	155848	0x12001	144431771315032	35938	8	0
1280x720-mjpg	1611	3	4	1611	144431	771176	144431771176000	monotonic	soe	155543	0x12001	144431803322899	31981	8	0
1280x720-mjpg	1612	0	4	1612	144431	803178	144431803178000	monotonic	soe	155536	0x12001	144431835352391	32003	9	0
1280x720-mjpg	1613	1	4	1613	144431	835184	144431835184000	monotonic	soe	155791	0x12001	144431871321434	35939	10	0
1280x720-mjpg	1614	2	4	1614	144431	871175	144431871175000	monotonic	soe	155410	0x12001	144431903331676	31977	9	0
1280x720-mjpg	1615	3	4	1615	144431	903180	144431903180000	monotonic	soe	155484	0x12001	144431935350210	31989	9	0
1280x720-mjpg	1616	0	4	1616	144431	935183	144431935183000	monotonic	soe	155987	0x12001	144431971315086	35932	7	0
1280x720-mjpg	1617	1	4	1617	144431	971176	144431971176000	monotonic	soe	155693	0x12001	144432003328870	31989	10	0
1280x720-mjpg	1618	2	4	1618	144432	3180	144432003180000	monotonic	soe	155624	0x12001	144432035351195	31994	10	0
1280x720-mjpg	1619	3	4	1619	144432	35184	144432035184000	monotonic	soe	155507	0x12001	144432071314946	35931	9	0
1280x720-mjpg	1620	0	4	1620	144432	71176	144432071176000	monotonic	soe	155539	0x12001	144432103332480	31991	9	0
1280x720-mjpg	1621	1	4	1621	144432	103182	144432103182000	monotonic	soe	155451	0x12001	144432135362556	32004	11	0
1280x720-mjpg	1622	2	4	1622	144432	135187	144432135187000	monotonic	soe	155491	0x12001	144432171320806	35920	8	0
1280x720-mjpg	1623	3	4	1623	144432	171179	144432171179000	monotonic	soe	155576	0x12001	144432203333049	31985	8	0
1280x720-mjpg	1624	0	4	1624	144432	203182	144432203182000	monotonic	soe	155428	0x12001	144432235349207	31989	9	0
1280x720-mjpg	1625	1	4	1625	144432	235188	144432235188000	monotonic	soe	155595	0x12001	144432271321042	35942	8	0
1280x720-mjpg	1626	2	4	1626	144432	271180	144432271180000	monotonic	soe	155624	0x12001	144432303338117	31991	9	0
1280x720-mjpg	1627	3	4	1627	144432	303184	144432303184000	monotonic	soe	155544	0x12001	144432335348609	31982	9	0
1280x720-mjpg	1628	0	4	1628	144432	335188	144432335188000	monotonic	soe	155759	0x12001	144432371322652	35944	9	0
1280x720-mjpg	1629	1	4	1629	144432	371181	144432371181000	monotonic	soe	155362	0x12001	144432403340186	31990	9	0
1280x720-mjpg	1630	2	4	1630	144432	403185	144432403185000	monotonic	soe	155598	0x12001	144432435356178	31988	8	0
1280x720-mjpg	1631	3	4	1631	144432	435190	144432435190000	monotonic	soe	155497	0x12001	144432471324179	35937	8	0
1280x720-mjpg	1632	0	4	1632	144432	471182	144432471182000	monotonic	soe	155521	0x12001	144432503338088	31987	9	0
1280x720-mjpg	1633	1	4	1633	144432	503186	144432503186000	monotonic	soe	155341	0x12001	144432535346080	31979	9	0
1280x720-mjpg	1634	2	4	1634	144432	535191	144432535191000	monotonic	soe	155286	0x12001	144432571322622	35948	8	0
1280x720-mjpg	1635	3	4	1635	144432	571184	144432571184000	monotonic	soe	155601	0x12001	144432603338656	31954	7	0
1280x720-mjpg	1636	0	4	1636	144432	603188	144432603188000	monotonic	soe	155318	0x12001	144432635346065	31981	8	0
1280x720-mjpg	1637	1	4	1637	144432	635193	144432635193000	monotonic	soe	155266	0x12001	144432671326233	35953	9	0
1280x720-mjpg	1638	2	4	1638	144432	671184	144432671184000	monotonic	soe	155535	0x12001	144432703332391	31977	8	0
1280x720-mjpg	1639	3	4	1639	144432	703189	144432703189000	monotonic	soe	155200	0x12001	144432735363925	32005	9	0
1280x720-mjpg	1640	0	4	1640	144432	735194	144432735194000	monotonic	soe	155114	0x12001	144432771328760	35937	8	0
1280x720-mjpg	1641	1	4	1641	144432	771186	144432771186000	monotonic	soe	155116	0x12001	144432803339543	31981	8	0
1280x720-mjpg	1642	2	4	1642	144432	803191	144432803191000	monotonic	soe	155365	0x12001	144432835361702	31995	11	0
1280x720-mjpg	1643	3	4	1643	144432	835195	144432835195000	monotonic	soe	155346	0x12001	144432871329870	35933	8	0
1280x720-mjpg	1644	0	4	1644	144432	871188	144432871188000	monotonic	soe	155323	0x12001	144432903337903	31978	8	0
1280x720-mjpg	1645	1	4	1645	144432	903191	144432903191000	monotonic	soe	155455	0x12001	144432935358562	31995	8	0
1280x720-mjpg	1646	2	4	1646	144432	935196	144432935196000	monotonic	soe	155061	0x12001	144432971331563	35948	10	0
1280x720-mjpg	1647	3	4	1647	144432	971188	144432971188000	monotonic	soe	155396	0x12001	144433003351639	31987	11	0
1280x720-mjpg	1648	0	4	1648	144433	3193	144433003193000	monotonic	soe	155232	0x12001	144433035365173	31978	11	0
1280x720-mjpg	1649	1	4	1649	144433	35197	144433035197000	monotonic	soe	155186	0x12001	144433071342507	35942	8	0
1280x720-mjpg	1650	2	4	1650	144433	71190	144433071190000	monotonic	soe	155188	0x12001	144433103351999	31980	9	0
1280x720-mjpg	1651	3	4	1651	144433	103194	144433103194000	monotonic	soe	155339	0x12001	144433135359324	31980	9	0
1280x720-mjpg	1652	0	4	1652	144433	135199	144433135199000	monotonic	soe	155147	0x12001	144433171333450	35945	9	0
1280x720-mjpg	1653	1	4	1653	144433	171192	144433171192000	monotonic	soe	155217	0x12001	144433203345484	31981	8	0
1280x720-mjpg	1654	2	4	1654	144433	203196	144433203196000	monotonic	soe	155169	0x12001	144433235396560	32025	8	0
1280x720-mjpg	1655	3	4	1655	144433	235238	144433235238000	monotonic	soe	154922	0x12001	144433271336352	35912	9	0
1280x720-mjpg	1656	0	4	1656	144433	271193	144433271193000	monotonic	soe	155187	0x12001	144433303342261	31974	7	0
1280x720-mjpg	1657	1	4	1657	144433	303197	144433303197000	monotonic	soe	155086	0x12001	144433335395462	32029	8	0
1280x720-mjpg	1658	2	4	1658	144433	335241	144433335241000	monotonic	soe	155057	0x12001	144433371338088	35916	9	0
1280x720-mjpg	1659	3	4	1659	144433	371195	144433371195000	monotonic	soe	155257	0x12001	144433403352163	31984	9	0
1280x720-mjpg	1660	0	4	1660	144433	403198	144433403198000	monotonic	soe	154764	0x12001	144433435403864	32022	8	0
1280x720-mjpg	1661	1	4	1661	144433	435242	144433435242000	monotonic	soe	154767	0x12001	144433471332656	35900	9	0
1280x720-mjpg	1662	2	4	1662	144433	471195	144433471195000	monotonic	soe	154796	0x12001	144433503351190	31991	9	0
1280x720-mjpg	1663	3	4	1663	144433	503199	144433503199000	monotonic	soe	154755	0x12001	144433535408724	32027	8	0
1280x720-mjpg	1664	0	4	1664	144433	535247	144433535247000	monotonic	soe	154793	0x12001	144433571333475	35897	9	0
1280x720-mjpg	1665	1	4	1665	144433	571197	144433571197000	monotonic	soe	154838	0x12001	144433603350967	31991	8	0
1280x720-mjpg	1666	2	4	1666	144433	603200	144433603200000	monotonic	soe	154853	0x12001	144433635410793	32030	10	0
1280x720-mjpg	1667	3	4	1667	144433	635244	144433635244000	monotonic	soe	154725	0x12001	144433671335126	35891	8	0
1280x720-mjpg	1668	0	4	1668	144433	671198	144433671198000	monotonic	soe	154376	0x12001	144433703354494	31994	8	0
1280x720-mjpg	1669	1	4	1669	144433	703201	144433703201000	monotonic	soe	154670	0x12001	144433735408236	32023	8	0
1280x720-mjpg	1670	2	4	1670	144433	735246	144433735246000	monotonic	soe	154284	0x12001	144433771333612	35899	6	0
1280x720-mjpg	1671	3	4	1671	144433	771198	144433771198000	monotonic	soe	154270	0x12001	144433803352895	31994	9	0
1280x720-mjpg	1672	0	4	1672	144433	803202	144433803202000	monotonic	soe	153974	0x12001	144433835406305	32022	8	0
1280x720-mjpg	1673	1	4	1673	144433	835245	144433835245000	monotonic	soe	154285	0x12001	144433871330347	35896	7	0
1280x720-mjpg	1674	2	4	1674	144433	871198	144433871198000	monotonic	soe	154662	0x12001	144433903354381	32000	8	0
1280x720-mjpg	1675	3	4	1675	144433	903205	144433903205000	monotonic	soe	154166	0x12001	144433935403040	32019	9	0
1280x720-mjpg	1676	0	4	1676	144433	935249	144433935249000	monotonic	soe	154087	0x12001	144433971343790	35878	8	0
1280x720-mjpg	1677	1	4	1677	144433	971201	144433971201000	monotonic	soe	153913	0x12001	144434003358199	31989	10	0
1280x720-mjpg	1678	2	4	1678	144434	3205	144434003205000	monotonic	soe	154017	0x12001	144434035409025	32018	7	0
1280x720-mjpg	1679	3	4	1679	144434	35249	144434035249000	monotonic	soe	154095	0x12001	144434071341234	35904	8	0
1280x720-mjpg	1680	0	4	1680	144434	71203	144434071203000	monotonic	soe	153840	0x12001	144434103362351	31994	9	0
1280x720-mjpg	1681	1	4	1681	144434	103206	144434103206000	monotonic	soe	153955	0x12001	144434135402760	32009	8	0
1280x720-mjpg	1682	2	4	1682	144434	135251	144434135251000	monotonic	soe	154159	0x12001	144434171360719	35931	11	0
1280x720-mjpg	1683	3	4	1683	144434	171204	144434171204000	monotonic	soe	153904	0x12001	144434203358794	31961	9	0
1280x720-mjpg	1684	0	4	1684	144434	203208	144434203208000	monotonic	soe	154173	0x12001	144434235409120	32020	8	0
1280x720-mjpg	1685	1	4	1685	144434	235254	144434235254000	monotonic	soe	154023	0x12001	144434271343288	35909	8	0
1280x720-mjpg	1686	2	4	1686	144434	271204	144434271204000	monotonic	soe	154140	0x12001	144434303357113	31987	8	0
1280x720-mjpg	1687	3	4	1687	144434	303209	144434303209000	monotonic	soe	154461	0x12001	144434335434856	32047	11	0
1280x720-mjpg	1688	0	4	1688	144434	335257	144434335257000	monotonic	soe	154719	0x12001	144434371359356	35891	9	0
1280x720-mjpg	1689	1	4	1689	144434	371209	144434371209000	monotonic	soe	154772	0x12001	144434403357890	31970	9	0
1280x720-mjpg	1690	2	4	1690	144434	403210	144434403210000	monotonic	soe	154840	0x12001	144434435417757	32033	9	0
1280x720-mjpg	1691	3	4	1691	144434	435253	144434435253000	monotonic	soe	155125	0x12001	144434471348300	35900	9	0
1280x720-mjpg	1692	0	4	1692	144434	471207	144434471207000	monotonic	soe	155100	0x12001	144434503362250	31984	7	0
1280x720-mjpg	1693	1	4	1693	144434	503212	144434503212000	monotonic	soe	154929	0x12001	144434535417076	32031	9	0
1280x720-mjpg	1694	2	4	1694	144434	535257	144434535257000	monotonic	soe	155119	0x12001	144434571347535	35899	8	0
1280x720-mjpg	1695	3	4	1695	144434	571208	144434571208000	monotonic	soe	155116	0x12001	144434603353360	31979	8	0
1280x720-mjpg	1696	0	4	1696	144434	603213	144434603213000	monotonic	soe	155374	0x12001	144434635419769	32039	8	0
1280x720-mjpg	1697	1	4	1697	144434	635256	144434635256000	monotonic	soe	155202	0x12001	144434671349645	35900	9	0
1280x720-mjpg	1698	2	4	1698	144434	671209	144434671209000	monotonic	soe	155465	0x12001	144434703361804	31982	8	0
1280x720-mjpg	1699	3	4	1699	144434	703215	144434703215000	monotonic	soe	155237	0x12001	144434735425921	32035	10	0
1280x720-mjpg	1700	0	4	1700	144434	735258	144434735258000	monotonic	soe	155251	0x12001	144434771350672	35891	8	0
1280x720-mjpg	1701	1	4	1701	144434	771211	144434771211000	monotonic	soe	155142	0x12001	144434803362330	31985	10	0
1280x720-mjpg	1702	2	4	1702	144434	803216	144434803216000	monotonic	soe	154966	0x12001	144434835392739	32001	9	0
1280x720-mjpg	1703	3	4	1703	144434	835220	144434835220000	monotonic	soe	155003	0x12001	144434871354198	35928	8	0
