surface	repeat	run	wall_us	input_us	core_us	dense_us	depthwise_us	attention_us	lut_us	concat_us	transform_us	head_us	process_cpu_us	voluntary_cs	involuntary_cs	affinity_ok	cpu4_7_ime_count	hash
compatibility_500	0	27	147764	2415.65	22413.2	72087.4	16475.6	11802.4	10152.6	6281.85	3350.35	2645.78	546222	1218	3	1	0	0xd43f5e018b415631
compatibility_500	0	28	147441	3313.89	22344	71175.8	16491.8	11836.7	10140.9	6036.59	3356.76	2609.24	543761	1216	2	1	0	0xd43f5e018b415631
compatibility_500	0	29	146686	2394.44	22307.3	71605.1	16334.4	11716.9	10207.5	5972.17	3331.51	2676.16	544189	1204	0	1	0	0xd43f5e018b415631
compatibility_500	0	30	146407	2374.86	22207.7	71680	16421.6	11742.1	9959.62	5805.62	3416.06	2667.58	542697	1231	1	1	0	0xd43f5e018b415631
compatibility_500	0	31	146714	2363.15	22254.2	71299.2	16552.7	11828.8	10006.8	6295.3	3349.55	2623.37	543338	1213	1	1	0	0xd43f5e018b415631
compatibility_500	0	32	146398	2407.94	22121.7	71627.2	16421.2	11718.9	9902.74	6093.63	3306.18	2662.87	542899	1211	2	1	0	0xd43f5e018b415631
compatibility_500	0	33	146395	2423.36	22093.3	71984.1	16286.1	11780.8	9647.11	5971.25	3383.76	2686.62	541814	1218	1	1	0	0xd43f5e018b415631
compatibility_500	0	34	146992	2340.65	22470.8	71718.5	16345.6	11754.8	10063	6222.51	3325.55	2612.99	544991	1219	1	1	0	0xd43f5e018b415631
compatibility_500	0	35	146261	2428.03	22265.6	71473.2	16422.7	11756.1	9848.99	5898.55	3350.01	2677.91	542568	1207	0	1	0	0xd43f5e018b415631
compatibility_500	0	36	146542	2458.24	22185.1	71384.6	16436.8	11691.3	10047.8	6147.89	3384.68	2670.87	544794	1214	1	1	0	0xd43f5e018b415631
compatibility_500	0	37	145915	2325.4	22164.2	71462.2	16251.9	11742.4	9850.12	6019.42	3367.14	2599.87	541084	1216	2	1	0	0xd43f5e018b415631
compatibility_500	0	38	148758	2398.74	22167	71558.1	16618.6	13868.6	9970.58	6047.13	3405.52	2595.24	544721	1215	1	1	0	0xd43f5e018b415631
compatibility_500	0	39	146443	2325.86	22264.6	71668.4	16440.4	11691.6	9862.11	6047.71	3307.39	2693.54	542558	1217	1	1	0	0xd43f5e018b415631
compatibility_500	0	40	146317	2450.2	22267.1	71581.3	16356.6	11778.3	9729.28	5993.13	3342.97	2678.7	542042	1213	1	1	0	0xd43f5e018b415631
